age,experience,licence,NCD,PostcodeArea,make,EngineCC,fuel,value,vehicle_age,ownership,vehicle_kept,mileage,use,claims,price,train_test
55,37,Full,9,BN,FORD,1997,D,8300,3,3,Drive,8000,Business,0,348,0
80,38,Full,9,SK,PEUGEOT,998,P,1500,11,2,Other,6000,SDP,0,489,0
43,24,Full,3,WV,FORD,1596,P,4400,5,0,Drive,12000,SDP,0,737,0
51,25,Full,10,SS,VAUXHALL,1995,D,1500,16,2,Drive,8000,SDP&C,0,251,0
65,31,Full,15,BB,NISSAN,1598,D,22500,1,0,Road,10000,SDP,1,435,0
40,20,Full,15,PL,BMW,2993,D,3200,12,0,Garage,6000,SDP&C,0,388,0
55,25,Full,10,S,RENAULT,1461,D,900,13,0,Drive,1000,SDP,0,326,0
55,35,Full,0,BL,VOLKSWAGEN,1390,P,1200,12,0,Road,1500,SDP&C,0,477,0
48,13,Full,1,OL,CHEVROLET,1399,P,400,11,0,Road,5000,SDP,1,1877,0
45,26,Full,20,SO,BMW,1995,D,5700,7,3,Road,12000,SDP&C,0,235,0
26,9,Full,9,NE,VAUXHALL,1364,P,4000,2,0,Drive,5000,SDP&C,0,383,0
43,24,Full,13,HG,HYUNDAI,1591,P,6900,5,4,Drive,3500,Business,0,158,0
54,32,Full,9,NR,SMART,999,P,7100,2,1,Other,8000,Business,1,229,0
45,27,Full,5,BD,MERCEDES-BENZ,2688,D,2100,14,1,Road,3000,SDP&C,0,1184,0
25,7,Full,0,M,TOYOTA,1364,D,1300,11,0,Other,5000,SDP&C,0,1536,0
53,34,Full,8,GL,PEUGEOT,2088,D,300,20,1,Road,10000,SDP&C,0,309,0
51,30,Full,2,MK,MERCEDES-BENZ,1598,P,800,13,0,Drive,10000,SDP&C,1,712,0
63,43,Full,20,TR,SMART,999,P,3600,4,4,Drive,5000,SDP,0,139,0
37,20,Full,19,CW,AUDI,1896,D,400,16,0,Drive,4000,SDP,0,680,0
43,25,Full,7,SN,HONDA,1799,P,2300,10,0,Drive,3000,SDP,0,309,0
53,35,Full,20,CO,HYUNDAI,1396,D,3000,8,2,Drive,22000,Business,0,250,0
23,5,Full,1,B,FORD,1242,P,200,14,0,Drive,5000,SDP,0,936,0
57,39,Full,12,CA,LANDROVER,4367,D,31100,6,0,Drive,6000,SDP,0,329,0
19,2,Full,2,SS,VAUXHALL,1229,P,1700,7,0,Drive,4000,SDP&C,0,1301,0
49,11,Full,3,TS,FORD,1297,P,200,14,1,Garage,3000,SDP&C,0,413,0
21,3,Full,2,CR,BMW,1596,P,3800,8,0,Road,6000,SDP,0,1864,0
40,5,Full,6,E,FORD,1997,D,2200,8,3,Drive,5000,SDP,2,1414,0
24,0,Full,0,S,FIAT,1242,P,200,11,0,Drive,8000,SDP&C,0,2199,0
50,9,Full,3,S,VOLKSWAGEN,1896,D,1700,11,0,Drive,15000,SDP,0,860,0
41,23,Full,1,LA,HONDA,1396,P,500,15,0,Drive,5000,SDP,0,524,0
33,15,Full,2,BS,MAZDA,1560,D,3700,7,3,Road,10000,SDP&C,0,405,0
48,29,Full,20,BN,VOLKSWAGEN,1896,D,9000,6,4,Drive,5000,SDP&C,0,355,0
27,4,Full,4,PE,RENAULT,1149,P,800,10,3,Drive,8000,SDP&C,0,368,0
17,0,Full,0,CA,PEUGEOT,1360,P,900,11,0,Drive,5000,SDP,0,1522,0
28,7,Full,3,L,VAUXHALL,1399,P,25000,0,0,Road,6000,SDP&C,0,1036,0
25,1,Full,1,WA,CITROEN,1398,D,1400,10,0,Road,10000,SDP&C,0,1049,0
32,14,Full,7,RM,FORD,1753,D,2100,10,2,Drive,5000,SDP,0,886,0
31,14,Full,5,LE,MERCEDES-BENZ,1461,D,14200,2,1,Drive,10000,SDP,0,499,0
37,18,Full,9,SY,FIAT,1242,P,100,16,0,Drive,5000,SDP&C,0,246,0
23,5,Full,2,CB,MERCEDES-BENZ,2143,D,17600,2,0,Road,15000,SDP,0,1553,0
21,3,Full,2,BA,RENAULT,1461,D,8700,0,0,Drive,10000,SDP&C,0,652,0
66,40,Full,10,TS,KIA,999,P,700,11,1,Road,7000,SDP,0,149,0
50,30,Full,20,UB,NISSAN,1598,P,6300,5,0,Drive,5500,SDP&C,0,392,0
58,39,Full,9,WA,TOYOTA,1497,P,8900,1,0,Drive,10000,Business,1,353,0
50,32,Full,16,DE,VAUXHALL,1956,D,5500,4,3,Garage,7000,SDP&C,0,232,0
19,2,Full,2,NR,VAUXHALL,1598,P,1200,11,1,Drive,8000,SDP,0,718,0
42,18,Full,9,SA,RENAULT,1461,D,5300,5,0,Drive,5000,SDP,0,419,0
36,19,Full,1,EX,LANDROVER,1951,D,2200,12,1,Road,6000,SDP&C,0,613,0
46,28,Full,0,RG,VOLKSWAGEN,1198,P,600,14,0,Road,14000,SDP,0,611,0
62,44,Full,9,WA,TOYOTA,1598,P,7200,3,2,Garage,10000,SDP,0,297,0
77,60,Full,20,NG,PEUGEOT,1560,D,6700,3,3,Drive,2000,SDP,0,222,0
23,6,Full,3,S,SEAT,1968,D,3100,10,0,Road,5000,SDP&C,1,1327,0
51,20,Full,12,NP,FORD,1997,D,4800,9,0,Drive,2000,SDP,0,427,0
43,23,Full,5,NR,PEUGEOT,1399,D,3000,8,0,Drive,8000,SDP&C,0,443,0
78,40,Full,9,AL,VAUXHALL,973,P,200,15,3,Drive,2000,SDP,0,216,0
26,8,Full,3,BN,VAUXHALL,1389,P,300,18,0,Road,10000,SDP,0,663,0
25,0,Full,0,WS,CITROEN,1398,D,900,10,0,Drive,5000,SDP,0,2409,0
50,3,Full,0,M,PEUGEOT,999,P,7200,2,0,Drive,7000,SDP&C,0,1643,0
35,16,Full,9,PO,FORD,1596,P,700,9,5,Drive,7000,SDP&C,0,248,0
35,7,Full,4,B,TOYOTA,1497,P,1800,12,0,Road,5000,SDP&C,0,1273,0
26,9,Full,1,NN,FORD,1753,D,2000,8,0,Road,8000,SDP&C,1,694,0
30,2,Provisional,0,KY,RENAULT,1149,P,400,13,0,Drive,4000,SDP,0,546,0
31,12,Full,10,DD,BMW,1995,D,22100,2,0,Road,8000,SDP&C,0,428,0
67,30,Full,4,TW,BMW,2926,D,1800,16,3,Road,1000,SDP,1,600,0
65,42,Full,11,MK,RENAULT,1149,P,2000,9,5,Garage,8000,SDP,0,215,0
26,9,Full,4,CF,RENAULT,1870,D,6200,6,0,Drive,10000,SDP&C,1,674,0
30,13,Full,10,ME,FORD,1798,P,800,9,0,Other,2500,SDP,0,498,0
61,42,Full,9,S,PEUGEOT,1996,D,1000,18,12,Drive,10000,SDP&C,0,262,0
35,12,Full,9,RM,NISSAN,1197,P,13800,1,0,Drive,5000,SDP,0,522,0
44,10,Full,9,TS,VAUXHALL,1248,D,1200,9,1,Drive,5000,SDP,1,416,0
69,40,Full,9,B,MINI,1598,P,4100,7,2,Road,5000,SDP,0,336,0
30,9,Full,8,DL,VAUXHALL,1229,P,1600,8,2,Garage,6000,SDP&C,0,230,0
27,8,Full,8,SO,TOYOTA,998,P,1700,7,3,Drive,5000,Business,1,414,0
27,1,Full,1,SR,FORD,999,P,9200,1,1,Road,10000,SDP&C,0,700,0
44,20,Full,15,DL,PEUGEOT,1124,P,600,13,2,Road,6000,SDP&C,0,184,0
50,18,Full,16,BD,HYUNDAI,1248,P,1700,8,7,Road,4000,SDP&C,0,273,0
33,16,Full,6,M,FORD,1242,P,1000,9,4,Road,3000,SDP,0,412,0
26,5,Full,5,OL,VAUXHALL,1229,P,2700,4,3,Drive,5000,SDP,0,700,0
51,31,Full,6,BT,AUDI,1896,D,1700,17,5,Drive,8000,SDP,1,717,0
64,45,Full,16,BT,BMW,1995,D,7200,6,3,Drive,2000,Business,1,359,0
26,8,Full,7,S,VOLKSWAGEN,1896,D,3000,8,3,Drive,1500,SDP,0,450,0
26,3,Full,3,EH,VAUXHALL,1598,P,6500,2,0,Other,10000,SDP&C,0,646,0
74,45,Full,6,WA,MERCEDES-BENZ,2987,D,6300,9,1,Drive,3000,SDP,0,766,0
29,12,Full,7,SG,AUDI,1781,P,500,19,0,Drive,5000,SDP,0,433,0
39,18,Full,16,ST,VOLKSWAGEN,1968,D,12000,2,0,Garage,15000,SDP&C,1,353,0
30,2,Full,0,AB,TOYOTA,998,P,1200,9,0,Drive,5000,SDP&C,0,442,0
22,3,Full,2,SP,FORD,1596,P,600,10,0,Drive,8000,SDP,0,732,0
46,28,Full,9,WN,FORD,1753,D,3200,9,1,Drive,8000,SDP&C,0,492,0
47,25,Full,0,RG,VAUXHALL,998,P,1800,6,5,Road,2000,SDP,0,627,0
49,31,Full,3,WS,PEUGEOT,1560,D,1400,9,2,Drive,6500,SDP&C,0,436,0
57,39,Full,9,CB,VOLKSWAGEN,1968,D,2900,10,5,Drive,10000,SDP&C,0,179,0
42,23,Full,1,NG,HYUNDAI,2656,P,600,12,0,Drive,5000,SDP,0,1227,0
46,25,Full,3,OL,MINI,1560,D,4700,7,1,Road,5000,SDP&C,1,483,0
35,9,Full,5,LL,VAUXHALL,1598,P,600,11,1,Drive,5000,SDP,0,402,0
41,22,Full,11,ME,CHEVROLET,995,P,3700,4,1,Road,10000,SDP&C,0,241,0
56,38,Full,10,CF,MERCEDES-BENZ,1498,P,1400,12,3,Road,3000,SDP,0,293,0
38,3,Full,2,NG,PEUGEOT,1598,P,2200,8,0,Drive,6000,SDP&C,0,1238,0
55,27,Full,9,EX,SEAT,1781,P,1200,11,0,Drive,10000,SDP,0,292,0
74,54,Full,20,DY,JAGUAR,2720,D,8900,9,1,Drive,2000,SDP,0,314,0
22,5,Full,2,NR,FORD,1498,D,5600,4,0,Drive,5000,Business,0,898,0
62,43,Full,3,L,VAUXHALL,1956,D,4000,7,2,Road,8000,SDP&C,0,743,0
76,34,Full,10,AB,FORD,1560,D,600,11,10,Garage,4000,SDP,0,382,0
67,38,Full,10,TQ,VAUXHALL,1364,P,1700,8,2,Drive,5000,SDP,0,186,0
34,15,Full,9,NR,VOLKSWAGEN,1968,D,20100,1,0,Drive,2000,Business,0,378,0
37,19,Full,9,SE,FORD,1242,P,1000,11,10,Drive,4000,Business,1,360,0
56,30,Full,0,NW,AUDI,1595,P,200,17,0,Road,500,SDP,0,906,0
53,35,Full,2,KT,BMW,1995,D,1900,14,0,Drive,5000,SDP,0,570,0
43,25,Full,7,CA,FORD,1560,D,600,11,2,Drive,15000,SDP&C,0,276,0
27,7,Full,7,NR,VAUXHALL,1398,P,2400,7,0,Garage,4000,SDP,0,502,0
25,7,Full,7,SY,VAUXHALL,1248,D,800,11,0,Garage,5000,SDP,0,645,0
33,16,Full,16,BT,TOYOTA,998,P,4000,8,2,Road,5000,SDP&C,0,273,0
23,4,Full,4,RM,FORD,999,P,6000,4,0,Road,12000,SDP&C,0,937,0
45,27,Full,13,NE,CHEVROLET,1991,D,2000,8,3,Drive,10000,SDP,0,339,0
46,14,Full,12,DG,CITROEN,1560,D,4200,5,0,Road,2000,SDP,0,199,0
79,60,Full,10,NN,FORD,1596,P,4800,6,2,Drive,10000,SDP,0,406,0
32,15,Full,9,BB,FORD,1753,D,3300,10,0,Garage,1000,SDP,0,889,0
32,5,Full,1,HP,AUDI,1781,P,3000,13,2,Drive,1000,SDP&C,0,1035,0
62,31,Full,20,FY,FORD,1297,P,800,10,0,Drive,5000,SDP&C,0,460,0
21,3,Full,2,WS,RENAULT,1390,P,1100,10,2,Drive,6000,SDP,0,1024,0
34,6,Full,1,NE,BMW,1995,D,13900,3,0,Other,10000,SDP&C,1,1218,0
83,59,Full,11,SY,NISSAN,1198,P,3700,6,6,Drive,5000,SDP,0,345,0
46,20,Full,9,BH,AUDI,1781,P,1000,18,0,Drive,10000,SDP,0,295,0
54,30,Full,13,CF,FIAT,1242,P,6700,2,0,Road,6000,SDP&C,0,255,0
25,3,Full,3,S,TOYOTA,998,P,1200,11,3,Road,7000,SDP&C,1,537,0
21,1,Full,1,LD,FORD,999,P,6500,2,0,Road,12000,SDP&C,0,1324,0
21,2,Full,1,E,AUDI,1197,P,4000,5,0,Drive,8000,SDP&C,0,2439,0
41,23,Full,9,G,FORD,1242,P,2400,7,1,Drive,6000,SDP&C,0,282,0
53,36,Full,2,ML,FORD,1388,P,2800,7,0,Road,10000,SDP,0,342,0
55,36,Full,10,IV,HONDA,2204,D,2600,11,2,Road,7000,SDP&C,0,222,0
27,3,Full,3,PA,FORD,1560,D,7200,3,0,Road,6000,SDP&C,0,658,0
45,27,Full,10,GL,VAUXHALL,1956,D,4100,6,5,Drive,15000,SDP&C,0,290,0
71,40,Full,7,LU,RENAULT,1461,D,3500,5,0,Drive,15000,SDP&C,3,895,0
57,38,Full,9,PA,RENAULT,1870,D,600,12,0,Drive,2000,Business,0,234,0
22,3,Full,3,BT,FORD,1596,P,3900,6,0,Drive,5000,SDP&C,0,1032,0
41,24,Full,11,NN,VAUXHALL,1598,P,700,11,5,Drive,5000,SDP,0,260,0
48,20,Full,15,RG,NISSAN,2184,D,500,13,0,Drive,10000,SDP,0,339,0
68,50,Full,9,ST,LANDROVER,2495,D,1000,17,0,Garage,6500,SDP,0,311,0
47,18,Full,18,RH,VAUXHALL,1598,P,500,12,5,Drive,8000,SDP&C,0,230,0
88,60,Full,11,WD,SKODA,1598,P,1000,17,6,Drive,1000,SDP,0,623,0
43,26,Full,1,SP,VOLKSWAGEN,1984,P,24600,1,0,Drive,10000,Business,0,617,0
47,29,Full,11,TQ,FIAT,1242,P,2700,5,2,Drive,6000,SDP,0,179,0
42,24,Full,0,OL,AUDI,1968,D,2400,12,0,Drive,10000,SDP,0,1952,0
22,3,Full,2,N,HYUNDAI,1396,P,3100,7,2,Road,2500,SDP,0,982,0
50,30,Full,9,EN,BMW,2171,P,1000,15,0,Garage,6000,SDP,0,962,0
70,30,Full,4,BD,PEUGEOT,1199,P,6000,2,2,Drive,8000,SDP,0,198,0
48,25,Full,20,SN,HYUNDAI,1991,D,1300,11,3,Drive,7000,SDP&C,1,282,0
28,11,Full,0,EH,MERCEDES-BENZ,2143,D,30000,0,0,Road,10000,SDP&C,0,989,0
38,15,Full,3,L,VOLKSWAGEN,1598,D,9700,4,0,Drive,10000,SDP&C,0,738,0
19,0,Full,0,G,FORD,1242,P,4500,4,0,Road,8000,SDP&C,0,2138,0
58,0,Full,0,ST,CHEVROLET,1206,P,3500,5,0,Road,8000,SDP&C,0,960,0
44,27,Full,9,CM,PEUGEOT,1560,D,8000,6,2,Drive,6000,SDP,0,273,0
43,21,Full,3,PE,VOLKSWAGEN,999,P,200,15,0,Drive,500,SDP,1,262,0
34,2,Full,0,G,VAUXHALL,1796,P,2600,7,0,Road,6000,SDP,1,1001,0
37,12,Full,11,BS,FORD,1997,D,3000,9,0,Other,8000,SDP&C,2,494,0
56,33,Full,9,GU,AUDI,1968,D,21500,1,0,Road,12000,SDP&C,0,450,0
47,28,Full,10,WF,CITROEN,1868,D,100,18,1,Drive,1000,SDP&C,1,419,0
68,43,Full,9,LE,VAUXHALL,1398,P,3600,3,1,Road,5000,SDP,1,284,0
52,30,Full,0,CB,RENAULT,1998,P,800,13,1,Road,10000,SDP,0,583,0
55,30,Full,10,SE,BMW,2497,P,14000,4,0,Drive,10000,SDP&C,0,408,0
69,26,Full,20,LE,MERCEDES-BENZ,2597,P,300,16,0,Drive,5000,SDP,0,291,0
53,30,Full,20,SK,TOYOTA,998,P,5800,0,0,Garage,7000,SDP,1,306,0
19,0,Full,0,CR,VOLKSWAGEN,1198,P,4700,3,0,Drive,5000,SDP,0,2011,0
47,26,Full,15,SW,MERCEDES-BENZ,1796,P,2400,10,7,Garage,1500,SDP,0,471,0
32,11,Full,0,NW,CITROEN,1560,D,7800,1,1,Drive,6000,SDP,1,1607,0
43,22,Full,20,GL,PEUGEOT,1397,D,4300,4,0,Drive,8000,SDP,0,225,0
34,11,Full,9,LS,AUDI,1968,D,6000,10,1,Garage,8000,SDP&C,0,877,0
68,51,Full,9,CB,NISSAN,2184,D,2700,11,6,Drive,12000,SDP,0,224,0
57,35,Full,20,SK,MAZDA,1798,P,3500,9,4,Road,8000,SDP&C,0,234,0
24,7,Full,7,SA,VOLKSWAGEN,1198,P,1600,13,7,Road,6000,SDP,0,264,0
30,11,Full,9,OX,VOLKSWAGEN,1984,P,800,17,0,Drive,10000,SDP,0,456,0
69,44,Full,9,B,JAGUAR,2720,D,2600,10,0,Drive,2000,SDP,0,491,0
65,24,Full,20,YO,MAZDA,1598,P,1500,13,10,Garage,8000,SDP,0,197,0
34,8,Full,1,DT,VAUXHALL,1998,P,1700,11,0,Drive,8000,SDP&C,0,553,0
67,40,Full,9,CM,PEUGEOT,1560,D,4200,5,3,Road,10000,SDP,1,236,0
21,2,Full,2,L,AUDI,1798,P,12400,4,0,Other,7000,SDP&C,0,2399,0
54,30,Full,12,PO,MAZDA,1798,P,1000,10,9,Drive,10000,SDP&C,0,215,0
27,0,Full,0,PL,PEUGEOT,1124,P,300,18,0,Garage,3500,SDP,0,1381,0
35,16,Full,10,LS,HONDA,1396,P,400,15,1,Drive,3000,SDP,1,661,0
40,23,Full,10,CM,FORD,1388,P,1900,10,1,Drive,3000,SDP,0,393,0
61,41,Full,20,WS,CHRYSLER,1996,P,500,15,0,Drive,5000,SDP,0,332,0
37,5,Full,3,UB,MERCEDES-BENZ,2143,D,8600,5,0,Drive,5000,SDP,0,1230,0
58,40,Full,10,WA,NISSAN,998,P,900,12,4,Drive,5000,SDP&C,0,191,0
67,31,Full,9,CF,TOYOTA,1332,P,500,18,0,Road,8000,SDP,0,350,0
46,27,Full,9,GU,AUDI,1896,D,2900,10,1,Drive,4000,SDP,0,264,0
40,20,Full,1,KT,MINI,1598,P,6900,4,0,Drive,3000,SDP&C,0,385,0
23,3,Full,0,HU,VOLKSWAGEN,1968,D,2000,13,0,Drive,5000,SDP,0,1822,0
22,1,Full,0,B,CITROEN,1997,P,1000,10,0,Garage,5000,SDP&C,0,1978,0
55,26,Full,15,FY,SKODA,1896,D,1200,11,0,Garage,1500,SDP,0,501,0
41,22,Full,12,BB,FORD,1388,P,1200,14,5,Road,1000,Business,0,632,0
38,17,Full,15,NR,FIAT,1242,P,5800,3,2,Drive,14000,SDP&C,0,214,0
54,30,Full,5,LE,FORD,1596,P,300,14,0,Drive,5000,SDP&C,0,238,0
30,11,Full,3,BD,AUDI,1390,P,9300,3,1,Drive,5000,SDP,0,708,0
40,22,Full,9,NG,CITROEN,1997,D,8700,4,0,Drive,10000,SDP&C,0,493,0
35,8,Full,5,BD,FORD,1388,P,400,14,0,Garage,1000,SDP,0,1744,0
31,12,Full,7,DE,FORD,1997,D,5900,4,0,Drive,10000,SDP&C,0,570,0
79,59,Full,20,MK,FORD,999,P,4500,4,1,Drive,5000,SDP,0,286,0
30,12,Full,6,BT,VAUXHALL,1910,D,1800,10,4,Drive,5000,SDP&C,0,374,0
47,25,Full,9,SG,KIA,1399,P,2900,6,0,Drive,15000,SDP&C,0,365,0
47,26,Full,1,NR,JAGUAR,2720,D,2600,10,0,Other,2000,SDP&C,0,417,0
25,8,Full,0,BS,HYUNDAI,1086,P,1000,10,0,Other,5000,SDP&C,0,574,0
33,2,Full,2,E,RENAULT,1149,P,800,10,2,Road,2000,SDP,0,936,0
70,53,Full,20,GL,MAZDA,1995,P,200,19,0,Drive,1000,SDP,0,175,0
23,4,Full,3,CV,HYUNDAI,1248,P,1800,7,1,Road,5000,SDP,0,466,0
51,34,Full,8,NP,PEUGEOT,1360,P,3000,13,1,Drive,10000,SDP&C,0,276,0
29,11,Full,0,NE,BMW,1995,D,7100,7,0,Garage,5000,SDP,0,1818,0
20,0,Full,0,S,VAUXHALL,1229,P,1300,11,0,Drive,7000,SDP&C,1,1747,0
62,35,Full,20,BT,FORD,1596,P,1000,12,6,Road,10000,SDP&C,0,279,0
37,20,Full,18,DE,ALFA ROMEO,2959,P,1900,18,4,Road,6000,SDP&C,0,273,0
21,2,Full,3,OL,VOLKSWAGEN,1198,P,6000,5,1,Drive,5000,SDP&C,0,810,0
51,22,Full,9,BN,VOLKSWAGEN,1596,P,1000,12,2,Drive,4000,SDP&C,0,210,0
32,14,Full,0,SY,JAGUAR,1998,D,900,13,0,Garage,4000,SDP&C,0,625,0
52,25,Full,13,CH,VAUXHALL,1956,D,4600,5,2,Drive,9000,Business,0,355,0
36,8,Full,0,BN,FORD,1297,P,1100,9,0,Road,10000,SDP,0,507,0
38,0,Full,0,BN,TOYOTA,998,P,5200,3,0,Road,8000,SDP,0,685,0
70,47,Full,16,PL,SEAT,1595,P,400,17,4,Drive,10000,SDP,0,176,0
26,2,Full,2,DL,FORD,1998,D,1300,11,0,Road,10000,SDP&C,0,995,0
49,16,Full,5,BD,TOYOTA,1299,P,1000,11,1,Road,3000,SDP,0,791,0
30,9,Full,4,G,FORD,1560,D,6600,3,0,Road,9000,SDP&C,0,554,0
71,53,Full,9,ME,PEUGEOT,1998,P,500,15,5,Drive,5000,SDP,0,269,0
27,6,Full,5,B,FORD,1596,P,500,12,1,Drive,15000,SDP&C,0,1162,0
40,15,Full,10,IG,BMW,1995,D,6000,7,0,Drive,6000,SDP,0,712,0
43,24,Full,9,LE,RENAULT,1598,P,1200,10,3,Drive,6000,SDP&C,0,211,0
21,3,Full,3,PR,TOYOTA,998,P,2500,6,1,Garage,6000,SDP,0,767,0
73,25,Full,10,B,VAUXHALL,1199,P,400,14,4,Road,3000,SDP,1,262,0
34,17,Full,2,G,MAZDA,1999,P,7100,5,2,Road,6000,SDP&C,0,475,0
53,36,Full,13,SE,BMW,2979,P,25700,2,1,Road,6000,SDP&C,0,662,0
39,22,Full,0,CA,FORD,1596,P,500,11,0,Road,5000,SDP&C,0,672,0
48,20,Full,2,PE,RENAULT,1461,D,600,11,0,Drive,6000,SDP,0,889,0
37,18,Full,7,NP,FORD,1560,D,2900,6,0,Drive,1000,SDP,0,370,0
73,25,Full,13,DY,NISSAN,998,P,100,18,5,Drive,2999,SDP,1,245,0
43,25,Full,16,NE,BMW,1499,P,15200,2,1,Drive,9000,Business,0,339,0
53,26,Full,13,SG,VAUXHALL,1364,P,800,11,7,Drive,3000,SDP&C,0,162,0
49,30,Full,5,GL,CITROEN,1124,P,400,13,0,Drive,7000,SDP&C,0,290,0
69,50,Full,12,PL,VOLKSWAGEN,1598,D,3700,8,7,Drive,10000,SDP,0,200,0
52,31,Full,9,GU,VAUXHALL,1796,P,800,12,3,Drive,6000,SDP&C,1,326,0
46,26,Full,20,S,VAUXHALL,1994,D,1300,11,1,Drive,9000,SDP&C,0,501,0
27,9,Full,4,BB,SUZUKI,1328,P,1200,11,0,Road,4000,SDP&C,3,815,0
28,3,Full,3,E,BMW,1596,P,2400,11,3,Road,7000,Business,0,1129,0
42,22,Full,14,RM,AUDI,1968,D,2000,11,2,Drive,8000,SDP&C,0,561,0
25,2,Full,0,CF,RENAULT,1149,P,200,16,0,Drive,5000,SDP,0,2109,0
31,0,Full,0,WV,VOLKSWAGEN,1968,D,2200,12,0,Drive,20000,SDP&C,0,2533,0
54,26,Full,20,EH,VOLKSWAGEN,1198,P,2600,7,1,Road,2500,SDP,0,151,0
23,5,Full,3,BH,VAUXHALL,2198,P,1700,10,0,Garage,4000,SDP,0,716,0
55,32,Full,0,G,VAUXHALL,1796,P,600,12,0,Road,3000,SDP,0,1333,0
51,33,Full,0,ST,VAUXHALL,1364,P,23000,0,0,Drive,15000,SDP&C,0,574,0
51,30,Full,20,EN,BMW,1995,P,8700,7,2,Drive,8000,SDP&C,0,452,0
45,18,Full,9,BT,MINI,1397,P,2700,8,1,Drive,5000,SDP&C,0,219,0
22,0,Full,0,NN,FIAT,1242,P,3200,5,0,Road,7000,SDP&C,0,1648,0
21,3,Full,3,NG,FORD,1596,P,9400,3,1,Garage,7500,SDP&C,0,1472,0
45,24,Full,14,KY,VOLKSWAGEN,1390,P,1400,10,4,Drive,17999,SDP&C,0,159,0
19,2,Full,2,B,BMW,1995,D,10000,6,0,Garage,5000,SDP&C,0,2452,0
45,24,Full,9,BS,NISSAN,2184,D,3500,11,0,Drive,1200,SDP&C,0,315,0
63,26,Full,12,CH,HYUNDAI,998,P,6900,1,0,Drive,9000,SDP&C,0,178,0
48,11,Full,11,LE,FORD,1560,D,8400,2,1,Garage,8000,SDP,0,279,0
51,21,Full,20,NP,VOLKSWAGEN,1197,P,7900,4,1,Drive,6500,SDP,0,248,0
42,10,Provisional,0,WA,FIAT,1368,P,3100,7,0,Drive,5500,SDP,0,614,0
71,50,Full,8,HP,VAUXHALL,1998,P,200,16,0,Garage,12000,SDP&C,0,678,0
32,3,Full,3,M,MINI,1598,P,1200,14,0,Road,500,SDP,0,2003,0
29,2,Full,2,WV,HYUNDAI,1396,P,6000,3,1,Garage,6000,SDP&C,1,1171,0
49,26,Full,11,CV,FORD,1997,D,16000,0,0,Drive,9000,SDP&C,2,541,0
48,29,Full,4,ST,VAUXHALL,1229,P,8100,1,1,Drive,8000,SDP&C,1,252,0
78,56,Full,9,FK,FORD,1499,D,6400,4,1,Other,1800,SDP,1,331,0
38,13,Full,0,CF,BMW,1598,P,10000,3,0,Road,5000,SDP,0,1018,0
22,2,Full,2,SN,VAUXHALL,1686,D,1000,10,1,Drive,6000,SDP&C,0,611,0
59,22,Full,11,PL,PEUGEOT,1587,P,1200,11,3,Drive,10000,SDP&C,0,182,0
21,0,Full,0,ST,VAUXHALL,1389,P,500,12,0,Drive,5000,SDP&C,0,1850,0
63,35,Full,8,TR,KIA,1343,P,200,12,0,Road,4000,SDP,0,286,0
51,34,Full,2,LU,KIA,1248,P,6500,3,0,Drive,5000,SDP&C,0,324,0
68,29,Full,20,HR,HYUNDAI,1582,D,4100,7,0,Drive,5000,SDP,0,223,0
65,40,Full,20,RH,HYUNDAI,1248,P,4600,4,3,Drive,5000,SDP,0,195,0
19,1,Full,2,KA,FORD,1596,P,800,9,0,Drive,10000,SDP&C,0,1059,0
52,29,Full,9,CV,FORD,999,P,8100,1,0,Road,6000,SDP&C,0,283,0
58,40,Full,1,PR,JAGUAR,2720,D,4000,11,0,Drive,5000,SDP&C,0,543,0
30,10,Full,5,KY,MAZDA,1998,D,1200,11,0,Drive,10000,Business,0,673,0
43,20,Full,10,SA,BMW,1995,D,10000,7,0,Road,3000,SDP&C,1,496,0
28,10,Full,0,SL,NISSAN,1461,D,5600,6,0,Drive,6000,Business,0,1161,0
36,9,Full,8,NE,VOLKSWAGEN,1596,P,1500,9,0,Drive,6000,SDP&C,0,547,0
34,15,Full,0,IP,NISSAN,1392,P,200,19,0,Drive,5000,SDP&C,0,501,0
53,23,Full,3,CM,PEUGEOT,1997,P,1200,12,0,Drive,5000,SDP,0,492,0
55,20,Full,5,SE,VAUXHALL,1686,D,5000,4,0,Drive,4000,SDP&C,0,617,0
34,7,Full,1,LE,MINI,1598,P,1400,12,0,Drive,1000,SDP,0,1136,0
73,50,Full,20,RH,SKODA,1198,P,500,14,13,Drive,500,SDP,0,169,0
59,30,Full,1,SO,RENAULT,1995,D,2300,9,1,Drive,2000,SDP&C,0,391,0
45,20,Full,20,CF,MG,1396,P,500,13,4,Drive,2500,SDP&C,0,342,0
31,13,Full,13,RG,BMW,1995,D,6800,7,4,Drive,2000,SDP&C,0,274,0
21,2,Full,0,NG,PEUGEOT,998,P,1000,9,0,Drive,8000,Business,0,1105,0
68,40,Full,10,DA,VOLKSWAGEN,1198,P,2400,8,7,Drive,10000,SDP,1,263,0
44,26,Full,14,ST,FORD,1596,P,800,8,0,Drive,5000,SDP&C,1,1059,0
80,49,Full,13,DE,NISSAN,1198,P,5200,2,1,Other,2000,SDP,0,387,0
56,35,Full,12,WA,PEUGEOT,1360,P,1200,10,0,Drive,3500,SDP&C,1,227,0
54,36,Full,10,SW,HONDA,1998,P,1200,13,12,Road,5000,Business,0,314,0
